scode,ccode,country,year,ind,intind,intviol,intwar,civviol,civwar,ethviol,ethwar,inttot,civtot,actotal,nborder,totint,totciv,totalac,nint,nciv,nac,region,nregion,regint,regciv,regac,nrint,nrciv,nrac
YUG,345,Yugoslavia,1985,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,3,7,10,1,2,3
YUG,345,Yugoslavia,1986,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,3,5,8,1,2,3
YUG,345,Yugoslavia,1987,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,3,5,8,1,2,3
YUG,345,Yugoslavia,1988,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,3,5,8,1,2,3
YUG,345,Yugoslavia,1989,1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,1,0,27,1,6,7,1,3,4
YUG,345,Yugoslavia,1990,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,27,0,7,7,0,3,3
YUG,345,Yugoslavia,1991,1,0,0,0,0,0,0,0,0,0,0,7,2,0,2,1,0,1,0,32,0,6,6,0,3,3
ZAI,490,Congo Kinshasa,1960,1,0,0,0,0,4,0,0,0,4,4,3,0,5,5,0,1,1,41,8,0,6,6,0,1,1
ZAI,490,Congo Kinshasa,1961,1,0,0,0,0,4,0,0,0,4,4,3,0,5,5,0,1,1,41,9,0,6,6,0,1,1
ZAI,490,Congo Kinshasa,1962,1,0,0,0,0,4,0,0,0,4,4,6,2,8,10,2,2,3,41,10,1,7,8,1,2,2
ZAI,490,Congo Kinshasa,1963,1,0,0,0,0,4,0,0,0,4,4,6,2,8,10,2,2,3,41,10,1,7,8,1,2,3
ZAI,490,Congo Kinshasa,1964,1,0,0,0,0,4,0,0,0,4,4,7,2,9,11,2,3,4,41,11,2,8,10,1,3,4
ZAI,490,Congo Kinshasa,1965,1,0,0,0,0,4,0,0,0,4,4,7,0,7,7,0,2,2,41,11,0,9,9,0,3,3
ZAI,490,Congo Kinshasa,1966,1,0,0,0,0,0,0,0,0,0,0,7,0,6,6,0,2,2,41,12,0,7,7,0,2,2
ZAI,490,Congo Kinshasa,1967,1,0,0,0,1,0,0,0,0,1,1,7,0,5,5,0,1,1,41,12,0,6,6,0,2,2
ZAI,490,Congo Kinshasa,1968,1,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,1,1,41,13,0,5,5,0,1,1
ZAI,490,Congo Kinshasa,1969,1,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,1,1,41,13,0,7,7,0,2,2
ZAI,490,Congo Kinshasa,1970,1,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,1,1,41,13,0,7,7,0,2,2
ZAI,490,Congo Kinshasa,1971,1,0,0,0,0,0,0,0,0,0,0,7,0,10,10,0,2,2,41,13,0,6,6,0,2,2
ZAI,490,Congo Kinshasa,1972,1,0,0,0,0,0,0,0,0,0,0,7,0,16,16,0,3,3,41,13,0,9,9,0,2,2
ZAI,490,Congo Kinshasa,1973,1,0,0,0,0,0,0,0,0,0,0,7,0,9,9,0,2,2,41,13,0,7,7,0,2,2
ZAI,490,Congo Kinshasa,1974,1,0,0,0,0,0,0,0,0,0,0,7,0,5,5,0,1,1,41,13,0,7,7,0,2,2
ZAI,490,Congo Kinshasa,1975,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,41,14,1,11,11,1,2,3
ZAI,490,Congo Kinshasa,1976,1,0,0,0,0,0,0,0,0,0,0,8,0,13,13,0,3,3,41,14,1,11,12,1,3,3
ZAI,490,Congo Kinshasa,1977,1,0,1,0,0,2,0,0,1,2,3,8,1,12,13,1,2,2,41,14,2,13,15,2,3,4
ZAI,490,Congo Kinshasa,1978,1,0,1,0,0,2,0,0,1,2,3,8,3,12,15,2,2,2,41,14,3,14,17,3,4,4
ZAI,490,Congo Kinshasa,1979,1,0,0,0,0,2,0,0,0,2,2,8,2,7,9,1,1,2,41,14,2,12,14,1,3,4
ZAI,490,Congo Kinshasa,1980,1,0,0,0,0,2,0,0,0,2,2,8,0,7,7,0,1,1,41,14,0,8,8,0,2,2
ZAI,490,Congo Kinshasa,1981,1,0,0,0,0,2,0,0,0,2,2,8,0,11,11,0,2,2,41,14,0,13,13,0,4,4
ZAI,490,Congo Kinshasa,1982,1,0,0,0,0,2,0,0,0,2,2,8,0,11,11,0,2,2,41,14,0,12,12,0,3,3
ZAI,490,Congo Kinshasa,1983,1,0,0,0,0,2,0,0,0,2,2,8,0,17,17,0,3,3,41,14,0,15,15,0,4,4
ZAI,490,Congo Kinshasa,1984,1,0,0,0,0,0,1,0,0,1,1,8,0,17,17,0,3,3,41,14,0,14,14,0,4,4
ZAI,490,Congo Kinshasa,1985,1,0,0,0,0,0,0,0,0,0,0,8,0,17,17,0,3,3,41,14,0,14,14,0,3,3
ZAI,490,Congo Kinshasa,1986,1,0,0,0,0,0,0,0,0,0,0,8,0,19,19,0,3,3,41,14,0,14,14,0,3,3
ZAI,490,Congo Kinshasa,1987,1,0,0,0,0,0,0,0,0,0,0,8,0,15,15,0,3,3,41,14,0,12,12,0,3,3
ZAI,490,Congo Kinshasa,1988,1,0,0,0,0,0,0,0,0,0,0,8,0,18,18,0,4,4,41,14,0,15,15,0,3,3
ZAI,490,Congo Kinshasa,1989,1,0,0,0,0,0,0,0,0,0,0,8,0,15,15,0,3,3,41,14,1,14,14,1,3,4
ZAI,490,Congo Kinshasa,1990,1,0,0,0,0,0,0,0,0,0,0,8,0,18,18,0,4,4,41,14,1,17,17,1,4,5
ZAI,490,Congo Kinshasa,1991,1,0,0,0,0,0,0,0,0,0,0,8,0,19,19,0,5,5,41,14,0,18,18,0,5,5
ZAI,490,Congo Kinshasa,1992,1,0,0,0,0,0,2,0,0,2,2,8,0,18,18,0,4,4,41,14,0,18,18,0,6,6
ZAI,490,Congo Kinshasa,1993,1,0,0,0,0,0,2,0,0,2,2,8,0,23,23,0,6,6,41,15,0,18,18,0,7,7
ZAI,490,Congo Kinshasa,1994,1,0,0,0,0,0,2,0,0,2,2,8,0,29,29,0,5,5,41,15,0,19,19,0,6,6
ZAI,490,Congo Kinshasa,1995,1,0,0,0,0,0,2,0,0,2,2,8,0,22,22,0,5,5,41,15,0,15,15,0,5,5
ZAI,490,Congo Kinshasa,1996,1,0,0,0,0,5,2,0,0,7,7,8,0,22,22,0,5,5,41,15,0,20,20,0,5,5
ZAI,490,Congo Kinshasa,1997,1,0,0,0,0,5,0,0,0,5,5,8,0,25,25,0,6,6,41,15,0,19,19,0,5,5
ZAI,490,Congo Kinshasa,1998,1,0,0,0,0,5,0,0,0,5,5,8,0,25,25,0,6,6,41,15,3,19,22,1,5,6
ZAI,490,Congo Kinshasa,1999,1,0,0,0,0,5,0,0,0,5,5,8,0,22,22,0,5,5,41,15,3,18,21,1,5,5
ZAI,490,Congo Kinshasa,2000,1,0,0,0,0,5,0,0,0,5,5,8,0,19,19,0,4,4,41,15,3,16,19,1,5,5
ZAI,490,Congo Kinshasa,2001,1,0,0,0,0,5,0,0,0,5,5,8,0,21,21,0,6,6,41,15,0,17,17,0,5,5
ZAI,490,Congo Kinshasa,2002,1,0,0,0,0,5,0,0,0,5,5,8,0,21,21,0,6,6,41,15,0,16,16,0,5,5
ZAI,490,Congo Kinshasa,2003,1,0,0,0,0,5,0,0,0,5,5,8,0,14,14,0,6,6,41,15,0,14,14,0,5,5
ZAI,490,Congo Kinshasa,2004,1,0,0,0,0,5,0,0,0,5,5,8,0,12,12,0,4,4,41,15,0,12,12,0,3,3
ZAM,551,Zambia,1964,1,0,0,0,1,0,0,0,0,1,1,3,0,5,5,0,2,2,4,5,0,5,5,0,2,2
ZAM,551,Zambia,1965,1,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,1,1,4,5,0,4,4,0,1,1
ZAM,551,Zambia,1966,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,0,0
ZAM,551,Zambia,1967,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,4,8,0,1,1,0,1,1
ZAM,551,Zambia,1968,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZAM,551,Zambia,1969,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZAM,551,Zambia,1970,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZAM,551,Zambia,1971,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZAM,551,Zambia,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,4,9,0,3,3,0,1,1
ZAM,551,Zambia,1973,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,4,9,0,3,3,0,1,1
ZAM,551,Zambia,1974,1,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,1,1,4,9,0,3,3,0,1,1
ZAM,551,Zambia,1975,1,0,0,0,0,0,0,0,0,0,0,7,2,10,12,2,2,3,4,11,2,10,12,2,2,3
ZAM,551,Zambia,1976,1,0,0,0,0,0,0,0,0,0,0,7,2,10,12,2,2,3,4,11,2,11,13,2,3,4
ZAM,551,Zambia,1977,1,0,0,0,0,0,0,0,0,0,0,7,4,12,16,4,3,4,4,11,4,12,16,4,3,4
ZAM,551,Zambia,1978,1,0,0,0,0,0,0,0,0,0,0,7,6,12,18,5,3,5,4,11,4,12,16,4,3,4
ZAM,551,Zambia,1979,1,0,0,0,0,0,0,0,0,0,0,7,4,12,16,3,3,5,4,11,2,12,14,2,3,4
ZAM,551,Zambia,1980,1,0,0,0,0,0,0,0,0,0,0,7,0,9,9,0,2,2,4,11,0,9,9,0,2,2
ZAM,551,Zambia,1981,1,0,0,0,0,0,0,0,0,0,0,7,0,16,16,0,4,4,4,11,0,16,16,0,4,4
ZAM,551,Zambia,1982,1,0,0,0,0,0,0,0,0,0,0,7,0,16,16,0,4,4,4,11,0,16,16,0,4,4
ZAM,551,Zambia,1983,1,0,0,0,0,0,0,0,0,0,0,7,0,16,16,0,4,4,4,11,0,19,19,0,5,5
ZAM,551,Zambia,1984,1,0,0,0,0,0,0,0,0,0,0,7,0,15,15,0,4,4,4,11,0,18,18,0,5,5
ZAM,551,Zambia,1985,1,0,0,0,0,0,0,0,0,0,0,7,0,14,14,0,3,3,4,11,0,17,17,0,4,4
ZAM,551,Zambia,1986,1,0,0,0,0,0,0,0,0,0,0,7,0,14,14,0,3,3,4,11,0,17,17,0,4,4
ZAM,551,Zambia,1987,1,0,0,0,0,0,0,0,0,0,0,7,0,14,14,0,3,3,4,11,0,17,17,0,4,4
ZAM,551,Zambia,1988,1,0,0,0,0,0,0,0,0,0,0,7,0,13,13,0,2,2,4,11,0,16,16,0,3,3
ZAM,551,Zambia,1989,1,0,0,0,0,0,0,0,0,0,0,7,0,13,13,0,2,2,4,11,0,16,16,0,3,3
ZAM,551,Zambia,1990,1,0,0,0,0,0,0,0,0,0,0,8,0,13,13,0,2,2,4,12,0,16,16,0,3,3
ZAM,551,Zambia,1991,1,0,0,0,0,0,0,0,0,0,0,8,0,13,13,0,2,2,4,12,0,16,16,0,3,3
ZAM,551,Zambia,1992,1,0,0,0,0,0,0,0,0,0,0,8,0,15,15,0,3,3,4,12,0,18,18,0,4,4
ZAM,551,Zambia,1993,1,0,0,0,0,0,0,0,0,0,0,8,0,9,9,0,2,2,4,12,0,13,13,0,4,4
ZAM,551,Zambia,1994,1,0,0,0,0,0,0,0,0,0,0,8,0,9,9,0,2,2,4,12,0,12,12,0,3,3
ZAM,551,Zambia,1995,1,0,0,0,0,0,0,0,0,0,0,8,0,9,9,0,2,2,4,12,0,12,12,0,3,3
ZAM,551,Zambia,1996,1,0,0,0,0,0,0,0,0,0,0,8,0,14,14,0,2,2,4,12,0,17,17,0,3,3
ZAM,551,Zambia,1997,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,15,15,0,3,3
ZAM,551,Zambia,1998,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,16,16,0,4,4
ZAM,551,Zambia,1999,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,15,15,0,3,3
ZAM,551,Zambia,2000,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,12,12,0,2,2
ZAM,551,Zambia,2001,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,12,12,0,2,2
ZAM,551,Zambia,2002,1,0,0,0,0,0,0,0,0,0,0,8,0,12,12,0,2,2,4,12,0,13,13,0,3,3
ZAM,551,Zambia,2003,1,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,2,2,4,12,0,7,7,0,3,3
ZAM,551,Zambia,2004,1,0,0,0,0,0,0,0,0,0,0,8,0,6,6,0,2,2,4,12,0,6,6,0,2,2
ZIM,552,Zimbabwe,1970,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZIM,552,Zimbabwe,1971,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,0,0,0,0,0,0
ZIM,552,Zimbabwe,1972,1,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,4,9,0,3,3,0,1,1
ZIM,552,Zimbabwe,1973,1,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,4,9,0,3,3,0,1,1
ZIM,552,Zimbabwe,1974,1,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,0,0,4,9,0,3,3,0,1,1
ZIM,552,Zimbabwe,1975,1,0,1,0,0,0,3,0,1,3,4,4,1,0,1,1,0,1,4,11,2,10,12,2,2,3
ZIM,552,Zimbabwe,1976,1,0,1,0,0,0,3,0,1,3,4,4,1,1,2,1,1,2,4,11,2,11,13,2,3,4
ZIM,552,Zimbabwe,1977,1,0,1,0,0,0,3,0,1,3,4,4,1,0,1,1,0,1,4,11,4,12,16,4,3,4
ZIM,552,Zimbabwe,1978,1,0,1,0,0,0,3,0,1,3,4,4,1,0,1,1,0,1,4,11,4,12,16,4,3,4
ZIM,552,Zimbabwe,1979,1,0,1,0,0,0,3,0,1,3,4,4,1,0,1,1,0,1,4,11,2,12,14,2,3,4
ZIM,552,Zimbabwe,1980,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,11,0,9,9,0,2,2
ZIM,552,Zimbabwe,1981,1,0,0,0,0,0,1,0,0,1,1,4,0,6,6,0,1,1,4,11,0,16,16,0,4,4
ZIM,552,Zimbabwe,1982,1,0,0,0,0,0,1,0,0,1,1,4,0,6,6,0,1,1,4,11,0,16,16,0,4,4
ZIM,552,Zimbabwe,1983,1,0,0,0,0,0,1,0,0,1,1,4,0,9,9,0,2,2,4,11,0,19,19,0,5,5
ZIM,552,Zimbabwe,1984,1,0,0,0,0,0,1,0,0,1,1,4,0,9,9,0,2,2,4,11,0,18,18,0,5,5
ZIM,552,Zimbabwe,1985,1,0,0,0,0,0,1,0,0,1,1,4,0,9,9,0,2,2,4,11,0,17,17,0,4,4
ZIM,552,Zimbabwe,1986,1,0,0,0,0,0,1,0,0,1,1,4,0,9,9,0,2,2,4,11,0,17,17,0,4,4
ZIM,552,Zimbabwe,1987,1,0,0,0,0,0,1,0,0,1,1,4,0,9,9,0,2,2,4,11,0,17,17,0,4,4
ZIM,552,Zimbabwe,1988,1,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,2,2,4,11,0,16,16,0,3,3
ZIM,552,Zimbabwe,1989,1,0,0,0,0,0,0,0,0,0,0,4,0,9,9,0,2,2,4,11,0,16,16,0,3,3
