statenum stateid year pop rgdpch gdppc origin
260 GFR 1994 81311.54 22634.36 20959.10 0
260 GFR 1995 81660.97 22952.38 21759.51 0
260 GFR 1996 81917.18 23064.66 22161.36 0
260 GFR 1997 82085.98 23417.54 22628.72 0
260 GFR 1998 82190.88 23864.16 23253.97 0
260 GFR 1999 82268.11 24316.73 24077.43 0
260 GFR 2000 82344.43 25061.34 25061.34 0
260 GFR 2001 82426.59 25319.46 25909.45 0
260 GFR 2002 82507.31 25257.39 26489.76 0
260 GFR 2003 82582.84 25188.15 27090.34 0
260 GFR 2004 82645.29 25606.47 28073.54 0
265 GDR 1950 18388.20 6921.24 1144 1
265 GDR 1951 18351.00 6921.24 1226 1
265 GDR 1952 18328.00 6921.24 1247 1
265 GDR 1953 18178.00 6921.24 1263 1
265 GDR 1954 18059.00 6921.24 1275 1
265 GDR 1955 17944.00 6921.24 1297 1
265 GDR 1956 17716.00 6921.24 1342 1
265 GDR 1957 17517.00 6921.24 1387 1
265 GDR 1958 17355.00 6921.24 1419 1
265 GDR 1959 17298.00 6921.24 1436 1
265 GDR 1960 17241.00 6921.24 1456 1
265 GDR 1961 17125.00 6921.24 1473 1
265 GDR 1962 17102.00 6921.24 1493 1
265 GDR 1963 17155.00 6921.24 1509 1
265 GDR 1964 16983.00 6921.24 1532 1
265 GDR 1965 17020.00 6921.24 1560 1
265 GDR 1966 17058.00 6921.24 1604 1
265 GDR 1967 17082.00 6921.24 1654 1
265 GDR 1968 17084.00 6921.24 1724 1
265 GDR 1969 17076.00 6921.24 1810 1
265 GDR 1970 17060 6921.24 1885 -1
265 GDR 1971 17060 7170.83 2063 -1
265 GDR 1972 17040 7516.53 2274 -1
265 GDR 1973 16980 7999.94 2542 -1
265 GDR 1974 16920 8532.13 3022 -1
265 GDR 1975 16850 8935.21 3504 -1
265 GDR 1976 16790 9289.52 3740 -1
265 GDR 1977 16770 9793.01 4219 -1
265 GDR 1978 16760 10094.25 4729 -1
265 GDR 1979 16740 10438.51 5363 -1
265 GDR 1980 16740 10956.35 6311 -1
265 GDR 1981 16740 11376.65 6986 -1
265 GDR 1982 16700 11606.16 7629 -1
265 GDR 1983 16700 12065.18 8086 -1
265 GDR 1984 16670 12726.47 8597 -1
265 GDR 1985 16640 13393.49 9337 -1
265 GDR 1986 16620 14007.43 9839 -1
265 GDR 1987 16640 14460.72 10493 -1
265 GDR 1988 16670 14968.52 11209 -1
265 GDR 1989 16670 14968.52 8805 1
265 GDR 1990 16670 14968.52 9145 1
290 POL 1950 24824.01 3973.43 657 1
290 POL 1951 25278.25 3973.43 704 1
290 POL 1952 25761.64 3973.43 716 1
290 POL 1953 26262.84 3973.43 725 1
290 POL 1954 26772.05 3973.43 732 1
290 POL 1955 27281.00 3973.43 745 1
290 POL 1956 27782.98 3973.43 771 1
290 POL 1957 28272.81 3973.43 796 1
290 POL 1958 28746.73 3973.43 814 1
290 POL 1959 29202.23 3973.43 825 1
290 POL 1960 29637.55 3973.43 836 1
290 POL 1961 30051.05 3973.43 845 1
290 POL 1962 30440.81 3973.43 857 1
290 POL 1963 30804.35 3973.43 866 1
290 POL 1964 31139.26 3973.43 879 1
290 POL 1965 31444.95 3973.43 895 1
290 POL 1966 31719.95 3973.43 921 1
290 POL 1967 31967.69 3973.43 949 1
290 POL 1968 32198.76 3973.43 990 1
290 POL 1969 32427.32 3973.43 1039 1
290 POL 1970 32664.16 3973.43 1095.84 0
290 POL 1971 32913.27 4232.81 1216.09 0
290 POL 1972 33173.81 4631.86 1375.21 0
290 POL 1973 33445.56 5122.16 1564.31 0
290 POL 1974 33726.55 5495.42 1837.46 0
290 POL 1975 34015.22 5990.79 2209.88 0
290 POL 1976 34310.56 6473.02 2523.35 0
290 POL 1977 34613.05 6794.51 2871.70 0
290 POL 1978 34923.78 6912.34 3160.37 0
290 POL 1979 35244.24 6669.78 3340.65 0
290 POL 1980 35574.15 6244.75 3425.15 0
290 POL 1981 35914.73 5628.46 3385.29 0
290 POL 1982 36261.62 5105.69 3340.81 0
290 POL 1983 36602.12 5306.17 3569.72 0
290 POL 1984 36919.55 5528.36 3840.96 0
290 POL 1985 37201.89 5823.72 4142.05 0
290 POL 1986 37443.61 6039.32 4401.67 0
290 POL 1987 37647.45 6142.71 4661.18 0
290 POL 1988 37819.97 6327.02 4980.41 0
290 POL 1989 37971.81 6288.96 5217.12 0
290 POL 1990 38110.78 5897.10 5076.88 0
290 POL 1991 38238.97 5771.94 4877.83 0
290 POL 1992 38353.89 5875.16 5163.26 0
290 POL 1993 38453.58 6105.48 5528.59 0
290 POL 1994 38534.62 6358.89 5913.80 0
290 POL 1995 38595.00 6776.01 6452.43 0
290 POL 1996 38634.77 7169.38 6891.60 0
290 POL 1997 38656.42 7626.14 7387.44 0
290 POL 1998 38663.27 7968.30 7803.56 0
290 POL 1999 38659.73 8304.66 8213.51 0
290 POL 2000 38649.33 8611.00 8611.00 0
290 POL 2001 38633.39 8728.19 8944.08 0
290 POL 2002 38612.26 8866.41 9232.94 0
290 POL 2003 38587.22 9215.51 9766.19 0
290 POL 2004 38559.38 9704.96 10484.02 0
305 AUS 1950 6935.01 4853.76 779.76 0
305 AUS 1951 6930.25 5197.73 895.19 0
305 AUS 1952 6929.84 5118.91 942.37 0
305 AUS 1953 6932.81 5244.54 979.99 0
305 AUS 1954 6938.59 5732.81 1069.55 0
305 AUS 1955 6947.00 6420.46 1207.44 0
305 AUS 1956 6958.27 6619.59 1297.24 0
305 AUS 1957 6973.02 7032.27 1429.54 0
305 AUS 1958 6992.19 7295.68 1539.78 0
305 AUS 1959 7016.90 7512.85 1607.53 0
305 AUS 1960 7048.00 8444.03 1834.50 0
305 AUS 1961 7085.70 8869.31 1962.54 0
305 AUS 1962 7129.15 9010.23 2014.36 0
305 AUS 1963 7176.28 9306.56 2100.92 0
305 AUS 1964 7224.26 9838.77 2250.55 0
305 AUS 1965 7270.89 10091.94 2344.73 0
305 AUS 1966 7315.17 10615.76 2539.59 0
305 AUS 1967 7357.05 10864.45 2685.33 0
305 AUS 1968 7396.30 11296.54 2902.98 0
305 AUS 1969 7433.00 11913.89 3206.12 0
305 AUS 1970 7467.09 12738.16 3612.78 0
305 AUS 1971 7498.72 13336.63 3960.78 0
305 AUS 1972 7527.37 14122.64 4380.27 0
305 AUS 1973 7551.47 14805.60 4889.52 0
305 AUS 1974 7569.02 15295.02 5512.09 0
305 AUS 1975 7578.90 15191.95 6011.41 0
305 AUS 1976 7580.56 15933.71 6619.94 0
305 AUS 1977 7575.23 16788.01 7407.12 0
305 AUS 1978 7565.77 16454.81 7844.01 0
305 AUS 1979 7556.15 17828.92 9240.85 0
305 AUS 1980 7549.43 17907.14 10144.94 0
305 AUS 1981 7546.85 17911.65 10995.49 0
305 AUS 1982 7548.36 18188.33 11896.13 0
305 AUS 1983 7554.20 18620.55 12551.40 0
305 AUS 1984 7564.17 18730.44 13043.16 0
305 AUS 1985 7578.26 19318.72 13839.61 0
305 AUS 1986 7595.75 19596.67 14410.63 0
305 AUS 1987 7617.09 19884.25 15085.98 0
305 AUS 1988 7644.64 20606.77 16174.35 0
305 AUS 1989 7681.50 21406.03 17396.04 0
305 AUS 1990 7729.24 22224.44 18863.15 0
305 AUS 1991 7789.69 22773.22 19882.46 0
305 AUS 1992 7860.43 23086.94 20587.33 0
305 AUS 1993 7933.47 22961.66 20835.66 0
305 AUS 1994 7998.02 23255.16 21486.55 0
305 AUS 1995 8046.53 23592.11 22321.46 0
305 AUS 1996 8075.60 24017.32 22958.41 0
305 AUS 1997 8087.93 24483.06 23607.28 0
305 AUS 1998 8089.72 25336.57 24525.72 0
305 AUS 1999 8090.24 26111.14 25623.12 0
305 AUS 2000 8096.25 26999.77 26999.77 0
305 AUS 2001 8109.59 27190.53 27875.35 0
305 AUS 2002 8128.13 27346.25 28776.68 0
305 AUS 2003 8149.80 27566.73 29721.78 0
305 AUS 2004 8171.08 28157.63 30982.74 0
310 HUN 1950 9338.00 5720.79 946 1
310 HUN 1951 9479.89 5720.79 1014 1
310 HUN 1952 9597.03 5720.79 1031 1
310 HUN 1953 9691.77 5720.79 1044 1
310 HUN 1954 9766.79 5720.79 1054 1
310 HUN 1955 9825.00 5720.79 1072 1
310 HUN 1956 9869.63 5720.79 1109 1
310 HUN 1957 9904.20 5720.79 1146 1
310 HUN 1958 9932.39 5720.79 1173 1
310 HUN 1959 9957.91 5720.79 1187 1
310 HUN 1960 9984.00 5720.79 1204 1
310 HUN 1961 10012.91 5720.79 1217 1
310 HUN 1962 10045.45 5720.79 1234 1
310 HUN 1963 10080.81 5720.79 1247 1
310 HUN 1964 10117.09 5720.79 1266 1
310 HUN 1965 10152.93 5720.79 1289 1
310 HUN 1966 10188.50 5720.79 1326 1
310 HUN 1967 10224.64 5720.79 1367 1
310 HUN 1968 10261.41 5720.79 1425 1
310 HUN 1969 10298.87 5720.79 1496 1
310 HUN 1970 10337.00 5720.79 1664.74 0
310 HUN 1971 10375.08 5884.91 1787.69 0
310 HUN 1972 10412.75 6425.43 2112.01 0
310 HUN 1973 10450.80 6886.35 2457.49 0
310 HUN 1974 10490.38 7071.46 2599.85 0
310 HUN 1975 10531.82 7276.78 2836.84 0
310 HUN 1976 10575.97 7537.96 3177.04 0
310 HUN 1977 10621.22 8045.98 3528.56 0
310 HUN 1978 10662.42 7962.46 3659.00 0
310 HUN 1979 10692.74 8581.06 4415.18 0
310 HUN 1980 10707.47 8541.64 4887.86 0
310 HUN 1981 10705.15 8804.33 5512.53 0
310 HUN 1982 10687.68 9091.89 6022.85 0
310 HUN 1983 10657.97 9188.51 6293.20 0
310 HUN 1984 10620.52 9457.38 6697.54 0
310 HUN 1985 10579.09 9525.84 6890.17 0
310 HUN 1986 10533.82 9748.42 7007.90 0
310 HUN 1987 10485.09 10136.42 7536.59 0
310 HUN 1988 10437.35 10301.92 8081.02 0
310 HUN 1989 10396.03 10304.11 8459.00 0
310 HUN 1990 10364.84 10058.02 8606.53 0
310 HUN 1991 10346.07 8975.81 7739.77 0
310 HUN 1992 10338.37 8971.77 7920.83 0
310 HUN 1993 10337.15 9477.21 8419.13 0
310 HUN 1994 10335.66 9370.09 8626.80 0
310 HUN 1995 10328.97 9502.80 8956.10 0
310 HUN 1996 10315.65 9578.33 9118.17 0
310 HUN 1997 10297.10 9989.24 9696.44 0
310 HUN 1998 10274.54 10401.14 10188.46 0
310 HUN 1999 10250.20 10821.48 10700.61 0
310 HUN 2000 10225.75 11382.95 11382.95 0
310 HUN 2001 10201.23 11948.43 12301.92 0
310 HUN 2002 10176.01 12521.27 13319.85 0
310 HUN 2003 10150.26 13013.73 14246.47 0
310 HUN 2004 10124.14 13637.80 15016.07 0
315 CZE 1950 12389.00 2299.43 380 1
315 CZE 1951 12532.00 2299.43 407 1
315 CZE 1952 12683.00 2299.43 414 1
315 CZE 1953 12820.00 2299.43 419 1
315 CZE 1954 12952.00 2299.43 423 1
315 CZE 1955 13093.00 2299.43 431 1
315 CZE 1956 13229.00 2299.43 446 1
315 CZE 1957 13358.00 2299.43 461 1
315 CZE 1958 13474.00 2299.43 471 1
315 CZE 1959 13565.00 2299.43 477 1
315 CZE 1960 13654 2299.43 458 -1
315 CZE 1961 13752 2455.78 493 -1
315 CZE 1962 13851 2521.77 515 -1
315 CZE 1963 13950 2447.18 508 -1
315 CZE 1964 14027 2369.72 500 -1
315 CZE 1965 14105 2582.02 556 -1
315 CZE 1966 14183 3046.78 679 -1
315 CZE 1967 14262 3039.61 703 -1
315 CZE 1968 14341 3231.82 782 -1
315 CZE 1969 14420 3435.51 870 -1
315 CZE 1970 14334 3614.82 974 -1
315 CZE 1971 14390 3771.18 1072 -1
315 CZE 1972 14465 3946.18 1173 -1
315 CZE 1973 14560 4168.52 1315 -1
315 CZE 1974 14686 4446.80 1571 -1
315 CZE 1975 14802 4667.71 1795 -1
315 CZE 1976 14918 4806.85 1934 -1
315 CZE 1977 15031 4938.82 2103 -1
315 CZE 1978 15138 5161.16 2392 -1
315 CZE 1979 15211 5258.70 2615 -1
315 CZE 1980 15262 5351.94 2990 -1
315 CZE 1981 15314 5301.74 3215 -1
315 CZE 1982 15366 5333.30 3424 -1
315 CZE 1983 15415 5458.09 3587 -1
315 CZE 1984 15459 5541.29 3729 -1
315 CZE 1985 15500 5623.06 3920 -1
315 CZE 1986 15534 5739.25 4090 -1
315 CZE 1987 15573 5762.20 4279 -1
315 CZE 1988 15607 5895.60 4563 -1
315 CZE 1989 15638 6010.36 4843 -1
315 CZE 1990 15662 5874.09 5066 -1
315 CZE 1991 15662 5874.09 4278 1
315 CZE 1992 15662 5874.09 4376 1
316 CZR 1993 10326.76 11854.21 10197.98 0
316 CZR 1994 10331.38 12051.56 10714.74 0
316 CZR 1995 10330.76 12519.39 11329.69 0
316 CZR 1996 10323.96 13010.67 12097.91 0
316 CZR 1997 10311.92 13036.91 12282.91 0
316 CZR 1998 10296.64 12935.49 12653.77 0
316 CZR 1999 10281.04 13209.46 13068.62 0
316 CZR 2000 10267.26 13616.58 13616.58 0
316 CZR 2001 10255.87 13963.46 14570.98 0
316 CZR 2002 10246.21 14180.70 15480.86 0
316 CZR 2003 10237.63 14642.07 16424.05 0
316 CZR 2004 10229.05 15096.11 17214.26 0
317 SLO 1993 5326.13 7469.04 6795.06 0
317 SLO 1994 5346.71 7840.31 7295.36 0
317 SLO 1995 5363.68 8188.23 7790.59 0
317 SLO 1996 5376.68 8599.62 8099.89 0
317 SLO 1997 5386.16 8895.02 8495.03 0
317 SLO 1998 5392.69 9296.15 9061.86 0
317 SLO 1999 5397.13 9544.98 9278.13 0
317 SLO 2000 5400.20 9696.87 9696.87 0
317 SLO 2001 5401.99 9996.40 10030.45 0
317 SLO 2002 5402.48 10476.04 10825.33 0
317 SLO 2003 5402.13 10944.93 11548.50 0
317 SLO 2004 5401.48 11328.04 12088.00 0
325 ITA 1950 47104.00 4217.14 706.61 0
325 ITA 1951 47407.19 4547.03 824.13 0
325 ITA 1952 47716.30 4704.95 867.68 0
325 ITA 1953 48025.47 5027.64 945.69 0
325 ITA 1954 48331.24 5214.18 994.88 0
325 ITA 1955 48632.60 5555.10 1066.93 0
325 ITA 1956 48931.11 5758.00 1141.10 0
325 ITA 1957 49230.75 5974.87 1235.89 0
325 ITA 1958 49537.46 6204.11 1334.84 0
325 ITA 1959 49858.41 6597.64 1443.76 0
325 ITA 1960 50199.70 7167.14 1554.05 0
325 ITA 1961 50563.92 7737.09 1704.51 0
325 ITA 1962 50948.05 8182.82 1808.07 0
325 ITA 1963 51342.56 8593.80 1908.99 0
325 ITA 1964 51733.94 8692.50 1973.24 0
325 ITA 1965 52112.35 8865.42 2054.51 0
325 ITA 1966 52472.88 9355.77 2230.18 0
325 ITA 1967 52817.63 9966.60 2449.63 0
325 ITA 1968 53152.08 10569.88 2696.08 0
325 ITA 1969 53484.98 11181.82 2985.46 0
325 ITA 1970 53821.85 11731.64 3285.56 0
325 ITA 1971 54163.36 11822.46 3477.57 0
325 ITA 1972 54504.34 12104.77 3716.16 0
325 ITA 1973 54837.35 12864.14 4078.09 0
325 ITA 1974 55152.23 13493.93 4612.14 0
325 ITA 1975 55441.01 13019.24 4965.06 0
325 ITA 1976 55702.90 13845.53 5496.08 0
325 ITA 1977 55938.21 14045.91 6013.07 0
325 ITA 1978 56141.84 14492.83 6677.84 0
325 ITA 1979 56308.06 15275.83 7619.51 0
325 ITA 1980 56433.89 15828.15 8601.88 0
325 ITA 1981 56517.75 15825.41 9327.44 0
325 ITA 1982 56563.87 15886.27 10006.19 0
325 ITA 1983 56582.70 16031.05 10524.59 0
325 ITA 1984 56588.57 16494.05 11129.30 0
325 ITA 1985 56593.07 16987.78 11816.70 0
325 ITA 1986 56598.66 17410.85 12691.92 0
325 ITA 1987 56606.19 17935.38 13522.89 0
325 ITA 1988 56623.51 18640.17 14493.60 0
325 ITA 1989 56659.34 19186.55 15461.75 0
325 ITA 1990 56719.24 19560.09 16593.09 0
325 ITA 1991 56808.14 19801.98 17431.00 0
325 ITA 1992 56923.55 19899.73 17927.65 0
325 ITA 1993 57054.24 19560.05 17817.68 0
325 ITA 1994 57184.01 19964.39 18464.80 0
325 ITA 1995 57301.05 20534.85 19320.19 0
325 ITA 1996 57400.81 20717.10 19928.22 0
325 ITA 1997 57486.28 21123.80 20487.87 0
325 ITA 1998 57562.25 21506.95 21067.51 0
325 ITA 1999 57636.65 21867.03 21723.61 0
325 ITA 2000 57714.84 22487.21 22487.21 0
325 ITA 2001 57797.30 22831.65 23414.47 0
325 ITA 2002 57880.43 22896.47 24009.20 0
325 ITA 2003 57960.60 22924.75 24681.40 0
325 ITA 2004 58032.72 23175.02 25511.38 0
331 SNM 1950 16 8175 1379 3
331 SNM 1951 16 8813 1569 3
331 SNM 1952 16 8545 1596 3
331 SNM 1953 16 8732 1675 3
331 SNM 1954 17 9262 1775 3
331 SNM 1955 17 9817 1869 3
331 SNM 1956 17 10415 2012 3
331 SNM 1957 17 10614 2114 3
331 SNM 1958 18 9923 2084 3
331 SNM 1959 18 10715 2279 3
331 SNM 1960 18 11556 2493 3
331 SNM 1961 19 12307 2658 3
331 SNM 1962 19 12660 2743 3
331 SNM 1963 19 12976 2841 3
331 SNM 1964 20 13532 3009 3
331 SNM 1965 20 13584 3084 3
331 SNM 1966 20 13719 3223 3
331 SNM 1967 20 14006 3411 3
331 SNM 1968 21 14339 3626 3
331 SNM 1969 21 14953 3927 3
331 SNM 1970 21 15994 4317 3
331 SNM 1971 21 16571 4708 3
331 SNM 1972 21 17037 5058 3
331 SNM 1973 21 17481 5449 3
331 SNM 1974 22 17613 6009 3
331 SNM 1975 22 15895 6075 3
331 SNM 1976 22 15796 6409 3
331 SNM 1977 22 16260 6957 3
331 SNM 1978 21 16621 7710 3
331 SNM 1979 21 17269 8583 3
331 SNM 1980 21 18219 9813 3
331 SNM 1981 22 18299 10742 3
331 SNM 1982 22 17924 11319 3
331 SNM 1983 22 17967 11749 3
331 SNM 1984 22 18431 12401 3
331 SNM 1985 22 18847 12968 3
331 SNM 1986 22 19105 13809 3
331 SNM 1987 23 19212 14482 3
331 SNM 1988 23 19623 15179 3
331 SNM 1989 23 20260 16113 3
331 SNM 1990 23 20846 17252 3
331 SNM 1991 23 20447 17619 3
331 SNM 1992 24 20244 17819 3
331 SNM 1993 24 20103 18204 3
331 SNM 1994 24 20313 18953 3
331 SNM 1995 24 20335 19484 3
331 SNM 1996 24 20291 19664 3
331 SNM 1997 24 20517 19917 3
331 SNM 1998 24 21100 20645 3
331 SNM 1999 24 21193 20964 3
331 SNM 2000 24 21843 21843 3
331 SNM 2001 24 21987 22472 3
331 SNM 2002 25 21962 23157 3
331 SNM 2003 25 21813 23711 3
331 SNM 2004 25 22179 24771 3
338 MLT 1964 323.59 1963.77 481 -1
338 MLT 1965 319.16 2133.03 525 -1
338 MLT 1966 317.48 2339.59 600 -1
338 MLT 1967 318.57 2511.73 657 -1
338 MLT 1968 319.25 2755.58 772 -1
338 MLT 1969 322.75 2972.19 900 -1
338 MLT 1970 325.57 2997.28 1139.63 0
338 MLT 1971 325.47 3133.80 1186.93 0
338 MLT 1972 319.43 3433.33 1281.47 0
338 MLT 1973 321.84 3748.06 1495.24 0
338 MLT 1974 323.52 4074.02 1628.96 0
338 MLT 1975 327.84 5072.97 2063.07 0
338 MLT 1976 329.35 5978.61 2514.77 0
338 MLT 1977 332.07 6674.99 2888.55 0
338 MLT 1978 339.79 7597.24 3373.70 0
338 MLT 1979 346.88 8403.44 3857.32 0
338 MLT 1980 364.00 8532.80 4303.50 0
338 MLT 1981 363.65 8730.73 4905.02 0
338 MLT 1982 360.22 8609.74 5377.17 0
338 MLT 1983 355.77 8922.62 5520.65 0
338 MLT 1984 351.38 9118.04 5820.79 0
338 MLT 1985 347.04 9407.56 6269.48 0
338 MLT 1986 346.63 10051.98 6761.27 0
338 MLT 1987 349.05 10338.87 7201.51 0
338 MLT 1988 351.95 10865.61 8136.40 0
338 MLT 1989 355.32 11647.51 9018.25 0
338 MLT 1990 359.11 11978.33 9769.91 0
338 MLT 1991 362.58 12755.37 10693.45 0
338 MLT 1992 365.90 13727.33 11356.46 0
338 MLT 1993 370.01 14070.80 11697.06 0
338 MLT 1994 373.61 14639.18 12392.87 0
338 MLT 1995 376.89 15101.30 13377.14 0
338 MLT 1996 379.96 15818.40 14142.12 0
338 MLT 1997 382.92 16572.27 15644.53 0
338 MLT 1998 385.84 17260.72 16958.00 0
338 MLT 1999 388.76 18033.14 18169.29 0
338 MLT 2000 391.67 18862.84 18862.84 0
338 MLT 2001 394.58 18769.93 19311.15 0
338 MLT 2002 397.50 19383.94 20044.89 0
338 MLT 2003 400.42 18787.05 20515.03 0
338 MLT 2004 402.27 18652.22 20093.52 0
339 ALB 1950 1227.16 3961.52 655 1
339 ALB 1951 1254.12 3961.52 702 1
339 ALB 1952 1282.70 3961.52 714 1
339 ALB 1953 1314.61 3961.52 723 1
339 ALB 1954 1352.98 3961.52 730 1
339 ALB 1955 1392.16 3961.52 743 1
339 ALB 1956 1434.48 3961.52 768 1
339 ALB 1957 1476.51 3961.52 794 1
339 ALB 1958 1521.42 3961.52 812 1
339 ALB 1959 1571.33 3961.52 822 1
339 ALB 1960 1623.11 3961.52 834 1
339 ALB 1961 1676.64 3961.52 843 1
339 ALB 1962 1728.14 3961.52 854 1
339 ALB 1963 1779.71 3961.52 864 1
339 ALB 1964 1832.28 3961.52 877 1
339 ALB 1965 1883.65 3961.52 893 1
339 ALB 1966 1932.96 3961.52 918 1
339 ALB 1967 1984.06 3961.52 947 1
339 ALB 1968 2038.70 3961.52 987 1
339 ALB 1969 2100.26 3961.52 1036 1
339 ALB 1970 2156.61 3961.52 1091 1
339 ALB 1971 2208.72 3961.52 1145 1
339 ALB 1972 2263.55 3961.52 1195 1
339 ALB 1973 2295.69 3961.52 1262 1
339 ALB 1974 2347.92 3961.52 1376 1
339 ALB 1975 2401.11 3961.52 1505 1
339 ALB 1976 2454.82 3961.52 1592 1
339 ALB 1977 2509.05 3961.52 1694 1
339 ALB 1978 2563.38 3961.52 1813 1
339 ALB 1979 2617.68 3961.52 1963 1
339 ALB 1980 2671.41 3961.52 2141 1
339 ALB 1981 2724.27 3961.52 2342 1
339 ALB 1982 2780.10 3961.52 2485 1
339 ALB 1983 2837.32 3961.52 2583 1
339 ALB 1984 2896.00 3961.52 2680 1
339 ALB 1985 2956.70 3961.52 2762 1
339 ALB 1986 3015.44 3961.52 2823 1
339 ALB 1987 3075.32 3961.52 2900 1
339 ALB 1988 3136.84 3961.52 2999 1
339 ALB 1989 3195.80 3961.52 3112 1
339 ALB 1990 3250.78 3961.52 3378.76 0
339 ALB 1991 3294.23 2083.48 1651.37 0
339 ALB 1992 3326.50 1393.61 1215.22 0
339 ALB 1993 3351.66 1859.29 1719.31 0
339 ALB 1994 3378.42 2355.22 2316.53 0
339 ALB 1995 3400.52 2749.66 2749.06 0
339 ALB 1996 3414.73 2659.93 3019.18 0
339 ALB 1997 3428.04 2403.68 2634.29 0
339 ALB 1998 3441.23 2669.43 2948.18 0
339 ALB 1999 3457.49 3257.60 3504.41 0
339 ALB 2000 3473.84 3796.81 3796.81 0
339 ALB 2001 3490.30 4057.62 4269.29 0
339 ALB 2002 3508.51 4134.56 4431.23 0
339 ALB 2003 3526.64 4158.93 4665.66 0
339 ALB 2004 3547.18 4497.25 5056.31 0
343 MAC 1991 1903.37 5327.75 4504.15 0
343 MAC 1992 1929.07 4923.34 4162.22 0
343 MAC 1993 1961.58 4882.91 4102.33 0
343 MAC 1994 1983.20 4834.46 4235.74 0
343 MAC 1995 1986.22 4709.34 4437.57 0
343 MAC 1996 1993.34 4758.29 4552.34 0
343 MAC 1997 2001.88 4758.58 4563.73 0
343 MAC 1998 2014.97 4886.68 4664.82 0
343 MAC 1999 2032.46 5108.25 5019.13 0
343 MAC 2000 2041.47 5270.73 5270.73 0
343 MAC 2001 2046.21 5188.77 5271.29 0
343 MAC 2002 2054.80 5090.49 5361.32 0
343 MAC 2003 2063.12 5252.46 5730.36 0
343 MAC 2004 2063.12 5252.46 6273 1
344 CRO 1991 4548.37 8389.10 7101.01 0
344 CRO 1992 4589.13 7328.20 6354.62 0
344 CRO 1993 4630.48 6634.05 5883.61 0
344 CRO 1994 4659.90 7026.53 6363.51 0
344 CRO 1995 4669.00 7395.96 6716.00 0
344 CRO 1996 4653.63 7728.31 7158.83 0
344 CRO 1997 4618.03 8162.45 7802.40 0
344 CRO 1998 4572.38 8531.16 8286.75 0
344 CRO 1999 4531.37 8608.99 8403.19 0
344 CRO 2000 4505.42 8979.60 8979.60 0
344 CRO 2001 4498.05 9214.54 9460.79 0
344 CRO 2002 4505.54 9501.27 10015.20 0
344 CRO 2003 4522.33 9775.20 10613.04 0
344 CRO 2004 4539.73 10131.34 11203.09 0
345 YUG 1950 16346.00 2755.58 456 1
345 YUG 1951 16588.00 2755.58 488 1
345 YUG 1952 16798.00 2755.58 497 1
345 YUG 1953 17048.00 2755.58 503 1
345 YUG 1954 17284.00 2755.58 507 1
345 YUG 1955 17519.00 2755.58 516 1
345 YUG 1956 17685.00 2755.58 534 1
345 YUG 1957 17859.00 2755.58 552 1
345 YUG 1958 18018.00 2755.58 565 1
345 YUG 1959 18214.00 2755.58 572 1
345 YUG 1960 18402.00 2755.58 536 -1
345 YUG 1961 18598.00 2927.72 565 -1
345 YUG 1962 18820.00 2880.38 577 -1
345 YUG 1963 19044.00 3154.36 638 -1
345 YUG 1964 19264.00 3505.80 717 -1
345 YUG 1965 19485.00 3452.73 735 -1
345 YUG 1966 19735.00 3633.47 804 -1
345 YUG 1967 19949.00 3759.70 856 -1
345 YUG 1968 20154.00 3956.22 940 -1
345 YUG 1969 20210.00 4567.30 1133 -1
345 YUG 1970 20371.00 4729.39 1257 -1
345 YUG 1971 20572.00 5255.84 1471 -1
345 YUG 1972 20772.00 5077.96 1479 -1
345 YUG 1973 20956.00 5263.01 1625 -1
345 YUG 1974 21155.00 6310.16 2119 -1
345 YUG 1975 21352.00 6242.74 2329 -1
345 YUG 1976 21573.00 6192.53 2448 -1
345 YUG 1977 21780.00 7004.43 2941 -1
345 YUG 1978 21974.00 7556.70 3421 -1
345 YUG 1979 22166.00 8136.22 4000 -1
345 YUG 1980 22304.00 7982.73 4354 -1
345 YUG 1981 22471.00 7959.78 4738 -1
345 YUG 1982 22642.00 7803.42 4966 -1
345 YUG 1983 22805.00 7655.68 5025 -1
345 YUG 1984 22966.00 7645.63 5140 -1
345 YUG 1985 23124.00 7418.99 5172 -1
345 YUG 1986 23274.00 7724.53 5578 -1
345 YUG 1987 23417.00 7365.92 5505 -1
345 YUG 1988 23566.00 7091.94 5530 -1
345 YUG 1989 23695.00 7180.87 5781 -1
345 YUG 1990 23818.00 4422.91 3651.38 0
345 YUG 1991 23931.00 3921.23 3343.88 0
345 YUG 1992 10452.00 2838.99 2468.75 0
345 YUG 1993 10486.00 1959.34 1741.19 0
345 YUG 1994 10519.00 2002.80 1814.32 0
345 YUG 1995 10552.00 2119.86 1962.79 0
345 YUG 1996 10581.00 2238.97 2119.38 0
345 YUG 1997 10604.00 2427.27 2321.64 0
345 YUG 1998 10621.00 2578.26 2478.13 0
345 YUG 1999 10633.00 1920.13 1877.76 0
345 YUG 2000 10637.00 2094.67 2094.67 0
345 YUG 2001 10651.00 2143.00 2199.95 0
345 YUG 2002 8160.00 2922.08 3058.41 0
345 YUG 2003 8104.00 2987.41 3201.00 0
345 YUG 2004 8104.00 2987.41 3504 1
346 BOS 1992 4427.25 1074.32 950.04 0
346 BOS 1993 4152.27 846.05 757.08 0
346 BOS 1994 3703.90 991.48 895.09 0
346 BOS 1995 3355.90 1655.49 1408.26 0
