ID	Location	SideA	SideA2nd	SideB	SideB2nd	Incomp	Terr	YEAR	Int1	CumInt	Type	StartDate	StartPrec	StartDate2	Startprec2	EpEnd	EpEndDate	EpEndPrec	GWNOA	GWNOA2nd	GWNOB	GWNOB2nd	GWNOLoc	Region	Version
64	Malaysia	Malaysia	United Kingdom	CPM		2		1960	1	0	4	8/31/1957	2	1/1/1958	5	1	7/31/1960	-99	820	200			820	3	4-2008
64	Malaysia	Malaysia		CPM		2		1974	1	0	3	8/31/1957	2	1/15/1974	2	0			820				820	3	4-2008
64	Malaysia	Malaysia		CPM		2		1975	1	0	3	8/31/1957	2	1/15/1974	2	1	12/31/1975	-99	820				820	3	4-2008
64	Malaysia	Malaysia		CPM		2		1981	1	0	3	8/31/1957	2	1/1/1981	5	1	12/31/1981	-99	820				820	3	4-2008
65	Laos	Laos		Pathet Lao		2		1959	2	1	3	11/12/1959	1	11/12/1959	1	0			812				812	3	4-2008
65	Laos	Laos	Thailand	"Neutralists, Pathet Lao"		2		1960	2	1	4	11/12/1959	1	11/12/1959	1	0			812	800			812	3	4-2008
65	Laos	Laos	Thailand	Pathet Lao		2		1961	2	1	4	11/12/1959	1	11/12/1959	1	1	4/26/1961	-99	812	800			812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1963	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1964	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1965	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1966	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1967	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1968	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, Thailand, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1969	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 800, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1970	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1971	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1972	2	1	4	11/12/1959	1	1/1/1963	5	0			812	"817, 2"		816	812	3	4-2008
65	Laos	Laos	"Republic of Vietnam, United States of America"	Pathet Lao	Democratic Republic of Vietnam	2		1973	2	1	4	11/12/1959	1	1/1/1963	5	1	2/22/1973	-99	812	"817, 2"		816	812	3	4-2008
65	Laos	Laos		LRM		2		1989	1	1	3	11/12/1959	1	12/1/1989	7	0			812				812	3	4-2008
65	Laos	Laos		LRM		2		1990	1	1	3	11/12/1959	1	12/1/1989	7	1	12/31/1990	-99	812				812	3	4-2008
66	Angola	Portugal		"MPLA, UPA"		1	Angola	1961	2	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		UPA/FNLA		1	Angola	1962	2	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1963	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1964	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1965	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA, UNITA"		1	Angola	1966	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"MPLA, UNITA"		1	Angola	1967	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1968	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1969	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1970	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1971	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1972	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1973	1	1	1	2/4/1961	1	2/4/1961	1	0			235				540	4	4-2008
66	Angola	Portugal		"FNLA, MPLA"		1	Angola	1974	1	1	1	2/4/1961	1	2/4/1961	1	1	7/27/1974	-99	235				540	4	4-2008
67	Myanmar	Myanmar		NSH		1	Shan	1959	1	0	3	11/22/1959	1	11/22/1959	1	0		-99	775				775	3	4-2008
67	Myanmar	Myanmar		SSIA		1	Shan	1960	1	0	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSIA		1	Shan	1961	1	0	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SNUF		1	Shan	1962	1	0	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SNUF		1	Shan	1963	1	0	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1964	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1965	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1966	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1967	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1968	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		"SURA, SSNLO, SSA"		1	Shan	1969	2	1	3	11/22/1959	1	11/22/1959	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		"SURA, SSNLO"		1	Shan	1970	2	1	3	11/22/1959	1	11/22/1959	1	1	12/31/1970	-99	775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1972	1	1	3	11/22/1959	1	1/1/1972	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA		1	Shan	1973	1	1	3	11/22/1959	1	1/1/1972	5	1	12/31/1973	-99	775				775	3	4-2008
67	Myanmar	Myanmar		"SURA, SSRA"		1	Shan	1976	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1977	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1978	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1979	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1980	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1981	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1982	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		SURA		1	Shan	1983	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		TRC		1	Shan	1984	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1985	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1986	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1987	1	1	3	11/22/1959	1	1/1/1976	6	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1988	1	1	3	11/22/1959	1	1/1/1976	6	1	12/31/1988	-99	775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1993	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1994	2	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		MTA		1	Shan	1995	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	1996	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	1997	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	1998	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	1999	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2000	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2001	1	1	3	11/22/1959	1	1/1/1993	5	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2002	1	1	3	11/22/1959	1	1/1/1993	5	1	12/31/2002	-99	775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2005	1	1	3	11/22/1959	1	12/27/2005	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2006	1	1	3	11/22/1959	1	12/27/2005	1	0			775				775	3	4-2008
67	Myanmar	Myanmar		SSA - S		1	Shan	2007	1	1	3	11/22/1959	1	12/27/2005	1	0			775				775	3	4-2008
68	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Katanga		1	Katanga	1960	1	0	3	7/1/1960	4	7/1/1960	4	0			490				490	4	4-2008
68	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Katanga		1	Katanga	1961	1	0	3	7/1/1960	4	7/1/1960	4	0			490				490	4	4-2008
68	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Katanga		1	Katanga	1962	1	0	3	7/1/1960	4	7/1/1960	4	1	12/28/1962	-99	490				490	4	4-2008
69	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Independent Mining State of South Kasai		1	South Kasai	1960	1	0	3	8/1/1960	4	8/1/1960	4	0			490				490	4	4-2008
69	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Independent Mining State of South Kasai		1	South Kasai	1961	1	0	3	8/1/1960	4	8/1/1960	4	0			490				490	4	4-2008
69	Democratic Republic of Congo (Zaire)	Democratic Republic of Congo (Zaire) 		Independent Mining State of South Kasai		1	South Kasai	1962	1	0	3	8/1/1960	4	8/1/1960	4	1	12/31/1962	-99	490				490	4	4-2008
70	Ethiopia	Ethiopia		Military faction (forces of Mengistu Neway)		2		1960	1	0	3	12/14/1960	2	12/14/1960	2	1	12/17/1960	-99	530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPRP, TPLF"		2		1976	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EDU, EPRP"		2		1977	1	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EDU, TPLF"		2		1978	1	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		TPLF		2		1979	1	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		TPLF		2		1980	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		TPLF		2		1981	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		TPLF		2		1982	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPDM, TPLF"		2		1983	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPDM, EPRP, TPLF"		2		1984	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPDM, EPRP, TPLF"		2		1985	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPRP, TPLF"		2		1986	1	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPRP, TPLF"		2		1987	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		TPLF		2		1988	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		"EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)"		2		1989	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		EPRDF		2		1990	2	1	3	12/14/1960	2	6/2/1976	2	0			530				530	4	4-2008
70	Ethiopia	Ethiopia		EPRDF		2		1991	2	1	3	12/14/1960	2	6/2/1976	2	1	5/28/1991	-99	530				530	4	4-2008
71	"Ethiopia, Somalia"	Ethiopia		Somalia		1	Ogaden	1960	1	0	2	7/1/1960	4	8/1/1960	4	1	12/31/1960	-99	530		520		"530, 520"	4	4-2008
71	"Ethiopia, Somalia"	Ethiopia		Somalia		1	Ogaden	1964	1	0	2	7/1/1960	4	11/1/1964	5	1	9/22/1964	-99	530		520		"530, 520"	4	4-2008
71	"Ethiopia, Somalia"	Ethiopia		Somalia		1	Ogaden	1973	1	0	2	7/1/1960	4	1/1/1973	5	1	12/31/1973	-99	530		520		"530, 520"	4	4-2008
71	"Ethiopia, Somalia"	Ethiopia		Somalia		1	Ogaden	1983	1	0	2	7/1/1960	4	1/1/1983	5	1	12/31/1983	-99	530		520		"530, 520"	4	4-2008
71	"Ethiopia, Somalia"	Ethiopia		Somalia		1	Ogaden	1987	1	1	2	7/1/1960	4	1/1/1987	1	1	12/31/1987	-99	530		520		"530, 520"	4	4-2008
72	Nepal	Nepal		Nepali Congress		2		1960	1	0	3	2/1/1960	4	2/1/1960	4	0			790				790	3	4-2008
72	Nepal	Nepal		Nepali Congress		2		1961	1	0	3	2/1/1960	4	2/1/1960	4	0			790				790	3	4-2008
72	Nepal	Nepal		Nepali Congress		2		1962	1	0	3	2/1/1960	4	2/1/1960	4	1	12/31/1962	-99	790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		1996	1	0	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		1997	1	0	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		1998	1	0	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		1999	1	0	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2000	1	0	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2001	1	1	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2002	2	1	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2003	2	1	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2004	2	1	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2005	2	1	3	2/1/1960	4	7/13/1996	1	0			790				790	3	4-2008
72	Nepal	Nepal		CPN - M		2		2006	1	1	3	2/1/1960	4	7/13/1996	1	1	11/21/2006	-99	790				790	3	4-2008
73	France	France		OAS		2		1961	2	1	3	4/22/1961	1	4/22/1961	1	0			220				220	1	4-2008
73	France	France		OAS		2		1962	2	1	3	4/22/1961	1	4/22/1961	1	1	6/30/1962	-99	220				220	1	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1961	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1962	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1963	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1964	1	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1965	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1966	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1967	1	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1968	1	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1969	2	1	3	12/1/1961	3	12/1/1961	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1970	1	1	3	12/1/1961	3	12/1/1961	3	1	3/11/1970	-99	645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1973	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1974	2	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1975	2	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		PUK		1	Kurdistan	1976	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP - QM, PUK"		1	Kurdistan	1977	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP - QM, PUK"		1	Kurdistan	1978	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1979	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1980	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1981	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1982	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1983	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		KDP		1	Kurdistan	1984	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		PUK		1	Kurdistan	1985	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1986	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1987	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1988	2	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1989	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1990	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1991	2	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1992	1	1	3	12/1/1961	3	7/1/1973	3	0			645				645	2	4-2008
74	Iraq	Iraq		"KDP, PUK"		1	Kurdistan	1993	1	1	3	12/1/1961	3	7/1/1973	3	1	12/31/1993	-99	645				645	2	4-2008
74	Iraq	Iraq		PUK		1	Kurdistan	1995	1	1	3	12/1/1961	3	3/1/1995	3	0			645				645	2	4-2008
74	Iraq	Iraq		PUK		1	Kurdistan	1996	1	1	3	12/1/1961	3	3/1/1995	3	1	12/31/1996	-99	645				645	2	4-2008
75	"France, Tunisia"	Tunisia		France		1	Bizerte	1961	2	1	2	7/20/1961	1	7/20/1961	1	1	7/22/1961	-99	616		220		"220, 616"	4	4-2008
76	Brunei	United Kingdom		North Kalimantan Liberation Army		1	North Borneo	1962	1	0	1	2/8/1962	1	2/8/1962	1	1	12/31/1962	-99	200				835	3	4-2008
77	"China, India"	China		India		1	"Aksai Chin, Arunachal Pradesh"	1962	2	1	2	8/1/1959	3	1/1/1962	5	1	11/20/1962	-99	710		750		"710, 750"	3	4-2008
77	"China, India"	China		India		1	"Aksai Chin, Arunachal Pradesh"	1967	1	1	2	8/1/1959	3	1/1/1967	3	1	12/31/1967	-99	710		750		"710, 750"	3	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1964	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1965	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1966	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1967	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1968	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1969	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1970	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF  		1	Eritrea	1971	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF 		1	Eritrea	1972	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1973	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		ELF 		1	Eritrea	1974	1	0	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1975	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1976	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, ELF - PLF, EPLF"		1	Eritrea	1977	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1978	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1979	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		"ELF, EPLF"		1	Eritrea	1980	1	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1981	1	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1982	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1983	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1984	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1985	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1986	1	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1987	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1988	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1989	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1990	2	1	3	9/30/1961	1	3/15/1964	1	0			530				530	4	4-2008
78	Ethiopia	Ethiopia		EPLF		1	Eritrea	1991	1	1	3	9/30/1961	1	3/15/1964	1	1	5/28/1991	-99	530				530	4	4-2008
79	"Indonesia, Netherlands"	Indonesia		Netherlands		1	West New Guinea	1962	1	0	2	1/15/1962	1	1/15/1962	1	1	9/21/1962	-99	850		210		"850, 210"	3	4-2008
80	Venezuela	Venezuela		Military faction (navy)		2		1962	1	0	3	7/3/1962	1	7/3/1962	1	1	12/31/1962	-99	101				101	5	4-2008
80	Venezuela	Venezuela		Military faction (forces of Hugo Chávez) 		2		1992	1	0	3	7/3/1962	1	2/4/1992	1	1	11/29/1992	-99	101				101	5	4-2008
81	"Algeria, Morocco"	Algeria		Morocco		1	Common Border	1963	1	0	2	10/8/1963	1	10/8/1963	1	1	11/4/1963	-99	615		600		"615, 600"	4	4-2008
82	Guinea-Bissau	Portugal		PAIGC		1	Guinea-Bissau	1963	1	0	1	2/1/1963	3	2/1/1963	3	0			235				404	4	4-2008
82	Guinea-Bissau	Portugal		PAIGC		1	Guinea-Bissau	1964	1	0	1	2/1/1963	3	2/1/1963	3	0			235				404	4	4-2008
82	Guinea-Bissau	Portugal		PAIGC		1	Guinea-Bissau	1965	1	1	1	2/1/1963	3	2/1/1963	3	0			235				404	4	4-2008
82	Guinea-Bissau	Portugal		PAIGC		1	Guinea-Bissau	1966	1	1	1	2/1/1963	3	2/1/1963	3	0			235				404	4	4-2008
